"","HUC8","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"28","15040005",452.176055908203,425.959838867188,326.116516113281,445.388580322266,380.2626953125,362.627777099609,423.747314453125,448.684265136719,435.059204101562,391.663940429688,422.083282470703,330.570831298828,295.323944091797,354.701995849609,407.947326660156,368.813446044922,348.849639892578,346.762512207031,332.752807617188,436.800537109375,533.605651855469,422.215850830078,409.343139648438,404.324310302734,517.715881347656,682.243103027344,517.760925292969,500.84521484375,491.146789550781,434.020782470703,433.227783203125,260.978942871094,454.0390625,457.913604736328,569.615234375,402.128387451172,450.736541748047,342.496368408203,392.7763671875,388.320159912109,399.141204833984,340.838287353516,407.707336425781,351.216094970703,279.320251464844,322.262786865234,426.266754150391,338.290069580078,394.373413085938,416.010375976562,413.425598144531,313.725463867188,420.318511962891,415.361907958984,323.173583984375,366.46923828125,386.104827880859,545.165405273438,421.135284423828,318.47265625,419.280426025391,511.978424072266,242.496002197266,471.251434326172,418.115264892578
"29","15050100",298.229675292969,350.109558105469,264.318542480469,296.791168212891,250.19987487793,297.998168945312,330.875183105469,391.598693847656,380.931243896484,352.941192626953,440.245819091797,277.736755371094,263.628295898438,278.142486572266,322.625518798828,284.426544189453,313.796051025391,254.340606689453,292.943023681641,292.021545410156,563.346923828125,378.138366699219,332.447570800781,290.612976074219,450.607513427734,533.753967285156,476.509002685547,423.945678710938,369.858917236328,341.915893554688,315.766876220703,234.752975463867,408.471893310547,381.182861328125,533.831787109375,409.263610839844,369.625213623047,318.586456298828,253.018829345703,259.621917724609,350.464080810547,238.0966796875,331.414916992188,301.694244384766,147.507507324219,294.450775146484,354.448547363281,287.222747802734,261.037200927734,293.347076416016,338.755706787109,241.215637207031,331.654205322266,322.336791992188,249.648956298828,314.885284423828,297.787994384766,387.616516113281,333.476440429688,223.217254638672,323.65966796875,445.685150146484,184.359985351562,410.449829101562,321.836395263672
"30","15050201",440.977111816406,453.519561767578,311.559753417969,444.756317138672,345.838439941406,346.953582763672,396.163970947266,435.746978759766,452.775207519531,402.446014404297,368.170043945312,317.349212646484,299.298645019531,372.120330810547,394.432098388672,326.509033203125,351.104797363281,328.657684326172,333.576110839844,485.992309570312,494.33984375,361.433227539062,330.973175048828,403.529876708984,466.171600341797,659.739624023438,535.163513183594,509.029357910156,476.011138916016,419.865844726562,444.921752929688,279.876525878906,482.238372802734,447.046783447266,541.77734375,363.915832519531,425.975341796875,338.323638916016,380.001037597656,390.685028076172,357.636199951172,356.321441650391,412.022277832031,322.554504394531,273.265594482422,303.614807128906,403.774383544922,311.589263916016,388.098480224609,394.845611572266,378.420928955078,305.787200927734,422.383605957031,440.603088378906,322.472045898438,340.807891845703,390.895202636719,521.788635253906,428.571472167969,366.311828613281,428.070526123047,538.582336425781,248.094009399414,453.485595703125,431.489532470703
"31","15050203",449.940826416016,482.613250732422,345.447357177734,451.944915771484,385.980834960938,394.999389648438,461.443756103516,472.391540527344,496.661499023438,444.311218261719,478.399322509766,348.294555664062,351.402038574219,397.589630126953,422.149719238281,390.20263671875,391.862152099609,346.593353271484,373.4130859375,452.505218505859,614.387878417969,435.036407470703,424.679443359375,420.086303710938,571.54638671875,762.080078125,599.328247070312,550.268371582031,499.335418701172,442.901489257812,446.106353759766,296.497741699219,528.944030761719,482.736541748047,660.599487304688,444.164154052734,471.309265136719,405.124694824219,385.214202880859,388.124084472656,443.023406982422,361.839477539062,448.777069091797,387.030700683594,248.075912475586,367.417358398438,454.382476806641,361.646789550781,397.936859130859,423.287933349609,428.679107666016,324.207183837891,459.662200927734,493.291687011719,352.499206542969,382.561096191406,407.540985107422,554.400451660156,457.867584228516,346.06982421875,450.288635253906,549.977844238281,249.031997680664,525.312866210938,491.974456787109
"32","15050301",456.972808837891,532.926818847656,352.994659423828,464.353057861328,350.842651367188,379.938537597656,465.674255371094,435.574493408203,548.196655273438,475.114593505859,435.991882324219,362.095245361328,378.152252197266,450.296661376953,410.3837890625,368.314300537109,412.471862792969,356.211883544922,387.229705810547,496.07421875,606.997924804688,385.472503662109,397.351348876953,412.099578857422,523.184692382812,759.337158203125,645.863220214844,529.294311523438,500.801208496094,419.033996582031,454.957427978516,312.722198486328,567.952819824219,442.29541015625,632.032775878906,425.08642578125,437.412811279297,386.560607910156,371.590942382812,367.687713623047,436.277526855469,397.79638671875,468.522094726562,374.847595214844,259.217926025391,400.67578125,403.316070556641,329.882751464844,412.170074462891,398.594635009766,417.400817871094,314.464050292969,462.477142333984,519.523193359375,370.76171875,376.083953857422,423.686401367188,549.221374511719,471.72119140625,382.750244140625,473.105194091797,586.551818847656,240.597518920898,440.251770019531,420.122100830078
"33","15050302",474.349365234375,523.028564453125,343.639495849609,463.009185791016,375.943145751953,385.773193359375,468.277191162109,457.8935546875,527.739318847656,469.518798828125,429.724670410156,349.056427001953,371.864471435547,436.159362792969,427.780822753906,370.739318847656,407.742614746094,350.513793945312,387.017517089844,496.026763916016,594.249816894531,393.225006103516,401.554779052734,419.670989990234,544.179504394531,748.516418457031,635.354187011719,539.735778808594,499.411376953125,428.794677734375,464.802734375,307.389556884766,564.113891601562,457.288208007812,643.5703125,431.783660888672,454.726989746094,397.325378417969,387.224670410156,381.252044677734,440.249877929688,397.502624511719,462.812835693359,382.56591796875,261.848083496094,380.628326416016,414.729949951172,342.9580078125,418.968994140625,413.573486328125,418.096008300781,320.207244873047,466.28271484375,521.392395019531,366.643005371094,369.435302734375,423.658355712891,552.627502441406,469.340393066406,378.886016845703,469.038360595703,554.165954589844,243.670516967773,466.920379638672,466.532073974609
"34","15050303",199.929626464844,288.977355957031,177.331283569336,236.124160766602,176.571411132812,210.476409912109,257.876129150391,299.693817138672,267.692962646484,289.275604248047,288.791076660156,194.460968017578,204.818557739258,209.912216186523,252.693969726562,183.13102722168,241.732666015625,178.413879394531,231.38313293457,224.292190551758,436.703308105469,260.612609863281,212.330871582031,193.320953369141,336.735321044922,381.237731933594,399.217498779297,302.342864990234,261.409790039062,240.155197143555,229.047485351562,162.634719848633,309.846527099609,254.545394897461,402.300079345703,289.160400390625,268.666412353516,208.92073059082,168.6376953125,177.951690673828,251.319061279297,180.782760620117,242.460296630859,211.945510864258,107.317070007324,221.069519042969,246.238021850586,192.859710693359,186.4541015625,196.508575439453,227.729125976562,167.669631958008,233.462020874023,242.989349365234,185.00260925293,230.573577880859,224.343612670898,276.141235351562,243.871276855469,170.142501831055,250.38330078125,318.914581298828,125.322151184082,251.991836547852,228.145355224609
"35","15050304",358.774444580078,453.211730957031,298.202331542969,400.310028076172,295.048309326172,323.012084960938,408.928436279297,375.46923828125,457.408508300781,422.565368652344,373.478759765625,300.913879394531,337.631042480469,373.884399414062,357.7197265625,289.465484619141,363.112884521484,294.975891113281,340.095153808594,401.232788085938,542.355529785156,336.898864746094,326.631042480469,327.309600830078,459.399230957031,643.631774902344,580.101196289062,436.903411865234,408.669799804688,337.878479003906,355.999542236328,254.426147460938,488.901336669922,352.103454589844,549.56884765625,367.495574951172,371.380676269531,313.361206054688,297.255126953125,291.501556396484,374.155731201172,337.920745849609,380.147644042969,318.524780273438,199.815200805664,350.443084716797,332.426879882812,272.562103271484,344.350433349609,310.285339355469,349.0009765625,260.320037841797,376.441741943359,448.900512695312,312.931732177734,321.538269042969,366.029602050781,454.475067138672,392.327819824219,320.109283447266,404.290954589844,473.532287597656,180.598022460938,345.436309814453,336.6943359375
"36","15050305",249.615783691406,363.649475097656,236.009765625,312.944610595703,233.037200927734,244.127746582031,327.804046630859,317.730804443359,328.372406005859,345.976013183594,299.121520996094,224.061309814453,267.215850830078,270.103790283203,305.067230224609,210.040710449219,300.303192138672,217.756225585938,285.718322753906,295.952270507812,461.349822998047,290.966064453125,238.502670288086,242.005355834961,384.279754638672,484.693237304688,472.291900634766,337.256652832031,298.571258544922,260.216094970703,263.752868652344,189.609481811523,381.633148193359,275.478271484375,447.746337890625,302.62353515625,300.17333984375,240.819000244141,216.088806152344,217.362075805664,291.267211914062,244.16194152832,291.834655761719,249.060607910156,144.7783203125,272.708435058594,264.441711425781,211.537322998047,249.99072265625,227.771011352539,269.092102050781,198.611282348633,281.415252685547,331.979339599609,232.776870727539,260.533874511719,285.102172851562,347.439117431641,297.904357910156,230.310119628906,315.150939941406,347.452056884766,132.473754882812,250.703475952148,281.082946777344
"37","15050306",209.08332824707,325.493347167969,215.174377441406,279.120880126953,201.937698364258,218.57275390625,283.764709472656,302.747711181641,280.860321044922,312.871887207031,273.180816650391,200.528625488281,240.37451171875,216.712341308594,274.054870605469,184.011825561523,263.947143554688,183.666229248047,265.006011962891,252.442718505859,443.283050537109,266.558502197266,203.099487304688,207.348678588867,351.904022216797,424.443206787109,422.942138671875,309.387786865234,255.873046875,240.180541992188,233.83073425293,162.980911254883,330.245056152344,248.319381713867,394.715698242188,274.911865234375,264.846649169922,205.50651550293,173.700378417969,179.19465637207,259.497589111328,199.564636230469,249.827301025391,218.740325927734,118.551292419434,246.076309204102,241.977081298828,189.189880371094,200.943481445312,192.933898925781,233.079818725586,173.371185302734,244.270797729492,269.119079589844,202.488647460938,244.522506713867,245.219451904297,299.737548828125,259.678375244141,190.82682800293,271.8583984375,353.291046142578,131.332305908203,223.591094970703,254.548217773438
"38","15060106",303.535705566406,337.931518554688,267.045959472656,271.141052246094,243.489791870117,296.300933837891,308.190063476562,428.592010498047,376.016296386719,349.641296386719,446.024444580078,294.499206542969,276.799896240234,252.945220947266,312.147033691406,295.007110595703,319.082702636719,244.403823852539,317.673583984375,272.750213623047,586.392028808594,382.309387207031,347.066741943359,290.258758544922,451.214080810547,518.214538574219,455.268859863281,433.007232666016,369.334228515625,375.452392578125,327.614288330078,247.892776489258,403.154479980469,398.136932373047,540.48779296875,425.284240722656,360.649780273438,334.828399658203,240.758605957031,260.995178222656,374.2919921875,235.005783081055,319.816253662109,306.383056640625,138.493881225586,309.618804931641,368.249847412109,300.510864257812,245.45475769043,288.746704101562,361.407318115234,251.303237915039,342.812408447266,277.311370849609,253.623672485352,338.706970214844,295.982696533203,387.809478759766,335.879547119141,213.307144165039,306.325408935547,461.750610351562,210.902954101562,410.617218017578,282.010070800781
"39","15070101",150.890670776367,244.506698608398,139.020217895508,193.451156616211,143.162460327148,167.268402099609,206.513031005859,280.136291503906,205.411972045898,251.396987915039,222.662673950195,165.67317199707,180.393829345703,148.982315063477,188.460998535156,150.187927246094,191.881881713867,132.451278686523,210.034072875977,186.972351074219,389.21435546875,213.763656616211,169.494003295898,153.622009277344,286.893096923828,304.660461425781,324.744445800781,244.233825683594,196.351821899414,210.110870361328,186.705642700195,127.869491577148,236.619552612305,209.832778930664,334.051483154297,238.718933105469,212.20768737793,157.735198974609,121.048583984375,141.941604614258,208.421890258789,136.364471435547,178.625930786133,163.292663574219,83.763542175293,188.224029541016,205.538299560547,159.841369628906,129.110260009766,152.875213623047,175.742034912109,136.850570678711,189.511276245117,169.427032470703,156.676956176758,200.657440185547,176.845291137695,218.569076538086,196.267913818359,131.377593994141,184.496337890625,300.892883300781,110.888679504395,152.867782592773,152.13117980957
"40","15070201",98.2246170043945,140.686614990234,88.8632202148438,113.770401000977,84.6929397583008,185.634704589844,111.477394104004,209.303375244141,109.794311523438,197.657485961914,119.581642150879,143.097366333008,121.139663696289,108.145324707031,136.708786010742,110.84782409668,101.268127441406,73.7319183349609,204.22216796875,174.381622314453,276.714752197266,170.776382446289,114.212600708008,107.357078552246,206.15803527832,215.66569519043,226.230392456055,161.393539428711,120.713531494141,146.904769897461,126.316741943359,126.0888671875,144.787445068359,150.603805541992,243.549560546875,162.428909301758,173.016342163086,88.7374420166016,74.5445175170898,139.29345703125,147.371704101562,87.7494506835938,95.3337783813477,95.3933181762695,49.9454002380371,111.649612426758,156.034133911133,114.725830078125,62.7775268554688,82.3309478759766,80.6777725219727,86.868896484375,117.680679321289,112.902786254883,116.515701293945,132.643157958984,123.446014404297,164.032363891602,137.469131469727,95.0345153808594,133.744598388672,214.483154296875,93.6996765136719,85.4287948608398,64.2944412231445
"41","15070202",145.00309753418,244.515197753906,155.304397583008,200.43522644043,145.309906005859,179.829071044922,197.269805908203,254.65690612793,191.323501586914,257.917633056641,179.298110961914,160.538757324219,176.158233642578,140.202087402344,184.222442626953,138.03564453125,174.708236694336,122.488777160645,212.168090820312,199.205474853516,356.755310058594,205.354782104492,136.398803710938,151.597854614258,264.128295898438,311.744110107422,319.136871337891,230.000762939453,163.428314208984,186.216461181641,166.617248535156,142.49494934082,215.09162902832,179.866958618164,290.496978759766,215.744140625,201.033645629883,123.733329772949,104.326217651367,137.037536621094,186.568710327148,124.968124389648,163.835052490234,145.736755371094,75.1652526855469,174.589096069336,178.272918701172,138.915725708008,112.989234924316,118.66178894043,140.770141601562,118.35570526123,167.971603393555,173.21809387207,146.226669311523,184.849014282227,175.304321289062,215.625366210938,182.864761352539,126.29606628418,177.318832397461,285.404937744141,95.1965866088867,130.444839477539,129.550872802734
"42","15070203",125.801429748535,212.171325683594,137.958572387695,176.200057983398,129.073348999023,184.239196777344,165.271636962891,226.849594116211,156.606994628906,232.677368164062,142.946578979492,148.166061401367,155.153701782227,125.502136230469,170.683074951172,122.740646362305,143.552047729492,100.289138793945,206.272811889648,197.40380859375,311.396789550781,186.759094238281,113.455429077148,133.199523925781,231.731628417969,283.716674804688,274.232727050781,193.464279174805,132.694900512695,162.023254394531,140.423385620117,150.921127319336,183.800140380859,157.171051025391,251.557952880859,187.419631958008,184.020172119141,101.907218933105,89.8024063110352,131.354904174805,165.06591796875,105.551467895508,140.006683349609,121.934753417969,64.2211074829102,147.988540649414,160.906066894531,122.459938049316,93.3932113647461,94.9219512939453,109.093444824219,100.279586791992,143.623565673828,155.106948852539,124.981437683105,158.409729003906,157.601959228516,196.235580444336,160.235748291016,111.966773986816,157.92253112793,247.109970092773,86.7728042602539,114.364562988281,100.191062927246
"43","15030107",45.2389907836914,67.1782684326172,42.4704093933105,67.1906433105469,43.4219398498535,129.16487121582,55.4740943908691,132.250534057617,44.1876373291016,118.396270751953,67.7126235961914,101.198768615723,66.144905090332,69.9296569824219,94.9328002929688,75.5213851928711,48.1434936523438,37.2966499328613,147.031280517578,141.633178710938,187.627258300781,140.653503417969,73.5847854614258,69.7446441650391,153.541305541992,146.773406982422,132.44580078125,83.8577423095703,57.700496673584,89.7102432250977,78.1529541015625,95.230712890625,85.2377700805664,100.332214355469,165.441650390625,110.328659057617,116.059028625488,49.6257209777832,41.9768447875977,90.84619140625,80.1655731201172,39.4010314941406,49.3847312927246,51.5037956237793,22.5192565917969,59.3819122314453,109.041435241699,81.9994583129883,25.4045600891113,42.5566062927246,41.6522674560547,57.4151153564453,77.6015777587891,65.8393630981445,73.4234924316406,70.6690902709961,80.6270217895508,100.832778930664,90.8114395141602,66.6698913574219,84.9775924682617,130.50700378418,89.2575607299805,58.3352203369141,25.7947082519531
"44","15030108",46.7867202758789,69.0542297363281,42.9480514526367,65.8979797363281,43.3985824584961,142.243560791016,58.6389694213867,129.469192504883,44.4404029846191,128.784088134766,73.8683929443359,105.81396484375,70.9444274902344,80.2849807739258,105.215324401855,81.3087692260742,50.7592353820801,38.8596572875977,161.173431396484,141.386947631836,192.047439575195,146.718154907227,74.2615661621094,73.3734512329102,158.227462768555,159.299499511719,138.286956787109,89.5640335083008,60.6011161804199,93.1315002441406,76.5068283081055,100.710609436035,91.9589309692383,102.993125915527,164.585647583008,113.395050048828,119.444648742676,48.5786819458008,44.3846397399902,90.7188491821289,88.7910537719727,43.9562683105469,56.0419273376465,55.8635787963867,24.0877113342285,67.3021087646484,111.960998535156,84.6232452392578,29.3647937774658,42.8152084350586,42.8096580505371,56.5856513977051,81.0274047851562,73.7874603271484,75.3015975952148,76.5965042114258,83.968017578125,108.474052429199,93.8316268920898,70.2134017944336,91.9187927246094,133.534591674805,84.8853073120117,58.3902015686035,31.476957321167
"45","15050202",448.433441162109,503.003082275391,325.695220947266,439.71044921875,327.082733154297,347.413940429688,414.870056152344,426.649169921875,481.351837158203,441.767730712891,360.275329589844,336.11474609375,327.197540283203,419.333648681641,391.545745849609,332.064819335938,371.742797851562,332.431915283203,348.676879882812,499.786529541016,516.194580078125,338.148071289062,341.342651367188,385.943969726562,463.266448974609,652.539489746094,591.612609863281,490.358306884766,474.712371826172,398.674835205078,447.149871826172,294.280487060547,518.109436035156,433.750396728516,562.62158203125,370.108581542969,419.038757324219,347.151641845703,371.239562988281,376.338470458984,358.097961425781,386.943481445312,436.107635498047,339.842437744141,269.159729003906,331.707458496094,375.188018798828,308.986846923828,393.385009765625,391.562652587891,376.661376953125,302.279174804688,432.034271240234,460.855682373047,341.211883544922,341.696533203125,391.628784179688,519.740051269531,441.780029296875,395.693603515625,433.462463378906,534.419677734375,238.006637573242,461.305908203125,418.729278564453
"46","15080101",254.122253417969,389.790405273438,274.739105224609,339.535461425781,235.751022338867,249.471771240234,317.556365966797,313.719970703125,340.621337890625,349.927337646484,277.927307128906,227.710067749023,288.282196044922,257.229278564453,294.489501953125,211.44303894043,292.020904541016,208.979629516602,292.910705566406,312.658508300781,466.399627685547,283.193115234375,221.191879272461,248.909851074219,369.376953125,522.466430664062,470.265014648438,338.882629394531,287.003570556641,257.979217529297,255.357559204102,184.523681640625,375.011688232422,262.948974609375,416.444396972656,294.559143066406,284.109771728516,225.380447387695,201.981872558594,204.997695922852,287.3037109375,237.503875732422,281.555328369141,240.638702392578,141.874221801758,285.781982421875,253.327941894531,204.79817199707,237.079803466797,210.099258422852,254.425674438477,191.003555297852,276.300537109375,325.932739257812,234.092025756836,262.997680664062,284.5556640625,346.681243896484,292.931060791016,234.932891845703,308.828552246094,380.258483886719,141.509918212891,228.801116943359,277.916931152344
"47","15080102",178.366317749023,311.79150390625,212.179046630859,262.828186035156,184.948928833008,202.288833618164,231.71923828125,255.457534790039,240.76921081543,274.922241210938,192.287033081055,174.79280090332,215.393539428711,176.471450805664,228.05517578125,155.332580566406,209.60888671875,140.798446655273,232.633453369141,249.479705810547,385.943267822266,228.054748535156,150.179916381836,179.984893798828,286.631683349609,403.697387695312,362.315124511719,258.163024902344,191.771179199219,197.561264038086,183.168533325195,175.712631225586,258.913482666016,196.214477539062,303.007781982422,238.436782836914,223.212677001953,147.303253173828,128.321441650391,153.191604614258,209.416870117188,146.371429443359,203.351898193359,166.442031860352,90.3098526000977,202.450790405273,196.798034667969,156.75651550293,143.459045410156,129.715591430664,161.572662353516,132.067611694336,193.965621948242,222.087341308594,162.091110229492,196.762008666992,216.02392578125,260.750427246094,210.463134765625,161.111953735352,221.921051025391,293.3349609375,111.198951721191,163.001907348633,149.885894775391
"48","15080103",104.253425598145,179.781661987305,116.572288513184,149.180709838867,113.011352539062,180.410598754883,132.238815307617,197.084548950195,119.205421447754,204.332489013672,118.828407287598,141.746276855469,132.942276000977,116.381851196289,161.373657226562,111.705856323242,116.766571044922,79.2464981079102,198.506454467773,194.453277587891,276.083312988281,176.241882324219,95.0884323120117,114.924087524414,204.532043457031,258.933898925781,228.531372070312,153.300857543945,103.109550476074,137.651123046875,114.961204528809,146.599273681641,158.556701660156,139.195648193359,221.174346923828,163.677261352539,168.049011230469,82.1689529418945,75.6821060180664,119.761795043945,143.652114868164,85.1968994140625,119.87825012207,102.347412109375,52.5396537780762,122.658477783203,149.394027709961,109.095611572266,74.5250854492188,76.6309585571289,85.4041748046875,85.4617156982422,123.600967407227,135.43017578125,107.531173706055,133.356216430664,139.922576904297,176.202163696289,140.606216430664,100.519683837891,138.623245239258,203.20100402832,81.6332931518555,97.9698638916016,85.4176635742188
"49","15030101",174.495819091797,168.379013061523,126.281646728516,94.2667083740234,81.0050888061523,135.41877746582,70.8799514770508,224.83984375,125.402366638184,140.755325317383,111.90909576416,157.358459472656,128.851348876953,104.581985473633,133.08317565918,153.626525878906,134.783157348633,98.8662109375,178.031005859375,161.696670532227,335.903106689453,222.593505859375,193.062881469727,142.587646484375,215.805892944336,235.470474243164,232.110824584961,146.183120727539,167.159332275391,162.693237304688,164.644760131836,92.5249404907227,167.456283569336,190.970520019531,295.344787597656,181.476196289062,197.102447509766,142.409698486328,100.962364196777,159.06428527832,178.856979370117,108.123245239258,107.711738586426,109.355590820312,48.0024528503418,139.524749755859,235.652053833008,166.154830932617,61.4901657104492,102.211387634277,108.800735473633,106.062118530273,136.668960571289,97.9069747924805,193.388687133789,115.04288482666,112.158065795898,172.272521972656,133.89436340332,118.927017211914,145.336868286133,226.582885742188,84.9147415161133,95.7906646728516,91.3807067871094
"50","15080200",469.725402832031,598.255981445312,420.332641601562,526.376403808594,352.065093994141,405.916564941406,481.365997314453,428.755889892578,587.44384765625,488.036163330078,442.329345703125,400.983276367188,432.759307861328,492.366912841797,406.933746337891,392.381958007812,440.143676757812,373.190490722656,422.480987548828,517.816345214844,634.55908203125,392.140625,400.095275878906,438.442504882812,526.208251953125,839.722106933594,666.578125,516.559326171875,520.792175292969,430.258209228516,471.571350097656,321.987915039062,614.442077636719,451.354949951172,661.185180664062,428.057647705078,434.961456298828,393.143829345703,372.542083740234,374.245574951172,467.736877441406,432.066101074219,489.616790771484,385.756774902344,281.281097412109,451.210662841797,412.649536132812,332.2744140625,429.411743164062,396.685882568359,437.37109375,319.760131835938,473.923248291016,554.876953125,411.979614257812,406.363433837891,451.044036865234,573.25390625,503.857177734375,413.789886474609,503.081115722656,657.219970703125,263.709747314453,452.732177734375,403.523223876953
"51","15080301",445.546508789062,462.019256591797,312.849700927734,421.568725585938,314.228424072266,322.716644287109,379.478088378906,419.760559082031,460.695007324219,410.364288330078,354.730010986328,318.491302490234,290.96142578125,387.229034423828,394.727600097656,313.436401367188,353.252502441406,324.082336425781,328.555694580078,507.769866943359,474.706787109375,329.37109375,302.938659667969,393.672180175781,418.393737792969,602.197265625,550.390380859375,484.298919677734,473.868469238281,397.429504394531,441.152008056641,288.968811035156,487.357086181641,446.7568359375,513.087646484375,353.664031982422,398.327789306641,319.872711181641,364.784362792969,374.695220947266,315.309844970703,364.891326904297,412.968597412109,315.159881591797,281.987243652344,293.470611572266,378.901916503906,290.763000488281,381.809173583984,373.668365478516,365.073272705078,297.589874267578,409.637329101562,417.568878173828,320.71533203125,339.269561767578,372.158294677734,509.990081787109,425.464630126953,408.139251708984,410.188934326172,524.682067871094,249.751403808594,398.461029052734,416.469940185547
"52","15040006",400.843444824219,359.025665283203,274.181549072266,379.802734375,307.277465820312,293.545654296875,333.495849609375,381.649200439453,369.649108886719,325.753814697266,309.264007568359,266.262084960938,239.349075317383,294.012268066406,355.8046875,274.941040039062,298.435211181641,292.36376953125,285.750762939453,421.208343505859,422.437774658203,310.673980712891,269.791412353516,358.530548095703,386.528259277344,549.310424804688,446.816436767578,447.281036376953,422.571075439453,371.009490966797,375.943603515625,233.040252685547,412.787658691406,404.509887695312,452.141754150391,318.043395996094,369.439971923828,279.281677246094,337.355163574219,349.953369140625,294.65625,291.384643554688,344.635101318359,259.713226318359,247.687515258789,245.608352661133,357.300598144531,266.293121337891,342.454650878906,333.128570556641,324.714538574219,272.124176025391,357.723510742188,358.652770996094,263.090972900391,295.328735351562,341.062042236328,456.969390869141,363.016418457031,315.391479492188,361.377685546875,454.775634765625,237.577972412109,345.309204101562,345.327606201172
"53","15030104",96.0805053710938,115.640632629395,75.586540222168,82.9747009277344,61.8381080627441,156.805633544922,66.4911575317383,186.030181884766,90.0848846435547,147.102249145508,94.6235046386719,130.632583618164,99.1837692260742,83.1541519165039,112.361907958984,105.905029296875,77.391487121582,53.7423896789551,182.232513427734,164.47721862793,254.395004272461,162.076843261719,125.605049133301,94.5584335327148,181.877243041992,186.255279541016,186.054443359375,132.367263793945,117.926368713379,120.908226013184,124.688835144043,103.364852905273,122.791709899902,143.604202270508,239.271743774414,146.167678833008,163.130783081055,84.042106628418,69.5523681640625,134.333526611328,120.103294372559,70.0900192260742,66.2532272338867,80.6067581176758,37.2836494445801,89.6588897705078,155.318954467773,115.461051940918,41.7991943359375,69.7338256835938,65.5941543579102,81.6909713745117,99.7855377197266,84.9710464477539,111.784690856934,99.9384765625,102.839363098145,135.522232055664,118.469032287598,93.5801696777344,116.713478088379,169.892364501953,79.0383224487305,58.4734535217285,48.4507102966309
"54","15040002",416.27587890625,354.225128173828,293.267028808594,401.557647705078,340.259552001953,304.564727783203,355.930908203125,408.124206542969,391.027435302734,336.923675537109,329.59521484375,281.551574707031,236.04460144043,282.290802001953,367.045928955078,289.897491455078,302.192687988281,322.497192382812,285.352081298828,395.350860595703,439.282196044922,350.868438720703,292.874206542969,357.396331787109,410.521850585938,552.893676757812,437.984344482422,466.523010253906,451.982177734375,397.374664306641,383.666259765625,226.298522949219,418.901000976562,415.776336669922,467.051666259766,353.590972900391,387.458892822266,288.95458984375,360.483764648438,366.36181640625,315.015258789062,296.171905517578,340.943634033203,271.343719482422,270.559020996094,248.402770996094,382.982513427734,280.176727294922,365.851989746094,353.699981689453,340.390777587891,289.172790527344,363.222839355469,356.287445068359,266.211700439453,313.912780761719,359.758178710938,474.716217041016,368.672546386719,309.2470703125,365.463775634766,426.049835205078,217.520401000977,324.34228515625,352.158843994141
"55","15040003",474.959594726562,387.686614990234,318.062438964844,436.055908203125,368.078552246094,339.029388427734,384.808227539062,427.305419921875,404.004302978516,357.551330566406,372.023315429688,304.324432373047,269.762176513672,306.627563476562,408.972137451172,320.901123046875,337.040252685547,348.886474609375,326.318786621094,462.9697265625,460.507110595703,354.721557617188,300.457672119141,418.704162597656,433.471710205078,611.453125,489.371002197266,518.685241699219,490.830841064453,431.041229248047,424.075561523438,259.911743164062,477.851806640625,467.534698486328,490.616973876953,353.949890136719,411.951293945312,318.746337890625,391.165374755859,411.434478759766,348.828430175781,331.543640136719,381.358489990234,293.609069824219,289.869262695312,269.760894775391,427.412902832031,305.936981201172,402.982482910156,379.13037109375,367.331573486328,313.248291015625,408.436645507812,395.389739990234,294.828826904297,342.116149902344,392.84326171875,525.588562011719,414.482666015625,365.441528320312,405.008758544922,492.889923095703,306.69189453125,356.725311279297,395.405700683594
