"","HUC8","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"56","15080302",447.816986083984,417.861053466797,290.801849365234,381.888336181641,302.845825195312,302.701141357422,360.900115966797,398.390960693359,415.021484375,370.244262695312,339.601409912109,291.992858886719,263.184661865234,342.018707275391,387.240570068359,302.611694335938,334.163360595703,312.794464111328,315.082672119141,485.40869140625,440.592681884766,310.896270751953,275.185668945312,397.611480712891,379.350982666016,566.749328613281,514.515197753906,457.944427490234,456.857360839844,379.605499267578,409.020385742188,268.286071777344,465.90576171875,449.767059326172,476.969665527344,342.123474121094,369.754364013672,294.433227539062,343.64599609375,358.960266113281,288.103668212891,336.969360351562,376.619750976562,284.85009765625,279.083129882812,271.382263183594,373.085632324219,278.324310302734,381.413238525391,350.687805175781,354.942535400391,286.558227539062,386.447875976562,376.573455810547,295.979461669922,338.228820800781,353.350738525391,489.644165039062,396.576751708984,399.913024902344,375.332336425781,508.679077148438,260.822113037109,356.847625732422,341.557495117188
"57","15010002",347.795166015625,246.448501586914,292.629699707031,261.840606689453,214.736770629883,280.365936279297,230.059341430664,388.397552490234,296.239196777344,310.862609863281,330.330322265625,339.411712646484,292.550567626953,250.100296020508,291.479248046875,278.096893310547,254.715774536133,262.288757324219,250.273361206055,257.644104003906,410.167358398438,340.318267822266,371.171203613281,356.644165039062,411.760589599609,449.264068603516,334.368621826172,329.507293701172,328.972778320312,357.593688964844,311.038360595703,188.07292175293,321.764434814453,324.109436035156,383.611694335938,315.267578125,299.234252929688,343.190551757812,265.051208496094,361.883575439453,409.396118164062,276.807830810547,261.723236083984,249.988342285156,174.408599853516,269.597564697266,406.414978027344,312.568542480469,221.417861938477,247.98014831543,270.754974365234,189.8544921875,332.737152099609,251.61604309082,365.419647216797,274.96875,249.777099609375,392.667816162109,287.543548583984,234.186340332031,280.073822021484,384.200836181641,157.594543457031,321.373229980469,294.618927001953
"58","15010004",405.601593017578,274.014526367188,364.541778564453,288.695373535156,276.198455810547,317.525604248047,298.507843017578,453.290100097656,331.124816894531,348.040252685547,360.950744628906,391.795471191406,351.207244873047,295.594360351562,324.8017578125,297.318603515625,280.817352294922,306.893646240234,285.921295166016,279.226928710938,361.624603271484,331.681915283203,371.38916015625,406.359497070312,423.153015136719,503.626861572266,301.886474609375,382.405853271484,385.555206298828,404.850189208984,345.600463867188,213.673263549805,390.716888427734,376.145538330078,412.384765625,329.826080322266,319.03173828125,372.838317871094,287.258209228516,383.199401855469,463.267059326172,339.047088623047,300.07177734375,293.651153564453,236.632965087891,328.057220458984,444.672973632812,336.304931640625,277.376403808594,263.010192871094,314.90087890625,214.072662353516,380.282684326172,291.611053466797,357.153106689453,345.33203125,292.28271484375,471.679656982422,309.895263671875,263.112854003906,318.615234375,422.390350341797,189.554122924805,368.867004394531,347.231719970703
"59","15010007",307.495056152344,264.565032958984,227.454544067383,195.17985534668,156.731582641602,233.832427978516,168.083068847656,369.920349121094,236.281021118164,251.729598999023,242.052978515625,278.3427734375,243.780151367188,221.386276245117,249.843704223633,250.394180297852,230.205917358398,187.196533203125,280.022827148438,245.977233886719,468.786529541016,356.842315673828,312.604217529297,262.615234375,355.261657714844,391.418701171875,359.612701416016,280.740570068359,286.328216552734,291.393615722656,272.368957519531,158.676193237305,314.955810546875,313.164703369141,397.828369140625,271.701477050781,276.0673828125,245.50178527832,182.406311035156,265.710418701172,315.085266113281,210.712707519531,201.6884765625,185.121398925781,100.62336730957,229.878662109375,374.759979248047,269.012664794922,146.758712768555,210.354949951172,211.602279663086,170.700317382812,247.349166870117,184.139953613281,347.031890869141,215.034545898438,194.928192138672,313.506378173828,237.309204101562,187.218673706055,240.671020507812,316.726287841797,140.721420288086,229.309280395508,219.852783203125
"60","15010009",356.658996582031,230.421875,301.029754638672,282.651031494141,232.869400024414,301.747955322266,240.524856567383,419.231964111328,300.232513427734,362.045104980469,345.695892333984,381.133026123047,319.241241455078,261.348907470703,315.228363037109,319.646453857422,270.066558837891,288.940673828125,235.500991821289,264.326202392578,436.226867675781,363.422760009766,423.098022460938,364.790435791016,442.72607421875,502.973022460938,316.849670410156,364.6044921875,338.674133300781,383.505432128906,335.810913085938,209.138671875,284.755310058594,318.386810302734,372.430114746094,344.511535644531,337.883758544922,402.512878417969,330.783508300781,399.881011962891,470.871307373047,271.785491943359,301.478088378906,279.133850097656,186.292953491211,277.647277832031,396.41943359375,362.208984375,249.932510375977,234.760513305664,288.240905761719,186.050811767578,377.10595703125,297.192901611328,383.497833251953,278.597808837891,271.866241455078,406.035705566406,316.261383056641,287.787506103516,301.093566894531,465.405303955078,209.545440673828,327.283355712891,276.877136230469
"61","15020002",319.5078125,318.952087402344,221.438461303711,273.579803466797,260.521209716797,259.079711914062,339.396392822266,311.611694335938,249.691040039062,287.930053710938,320.338592529297,303.507049560547,200.309799194336,270.035064697266,305.849975585938,267.781555175781,260.850311279297,309.076354980469,280.827972412109,327.028259277344,320.099609375,303.817504882812,305.435455322266,304.326812744141,354.121276855469,384.636016845703,438.677001953125,338.895782470703,361.338043212891,331.174285888672,330.030883789062,205.710723876953,300.449462890625,266.207061767578,426.538482666016,302.785491943359,318.61474609375,231.624984741211,270.361145019531,300.013977050781,308.249816894531,302.460632324219,276.948822021484,275.054382324219,244.202209472656,229.730072021484,280.723236083984,227.891784667969,266.797882080078,237.057708740234,289.621643066406,185.769470214844,278.240936279297,256.273406982422,238.930923461914,300.026397705078,279.709991455078,446.852661132812,291.908782958984,213.153198242188,309.532073974609,331.610137939453,207.92985534668,278.879333496094,353.575775146484
"62","15020007",236.781631469727,260.480316162109,172.590194702148,215.859313964844,202.881439208984,216.113708496094,277.456939697266,262.233215332031,192.956314086914,211.603378295898,261.588073730469,236.479751586914,160.380798339844,208.099044799805,246.677444458008,220.258895874023,212.077346801758,229.854080200195,212.918029785156,253.990051269531,253.691543579102,244.745697021484,240.883880615234,242.818878173828,295.148986816406,305.614624023438,339.075714111328,282.769714355469,284.012298583984,271.766754150391,273.357330322266,151.251770019531,236.217758178711,197.254272460938,344.651245117188,244.194763183594,250.844299316406,185.541458129883,203.909317016602,262.360076904297,244.854156494141,238.731369018555,219.215621948242,203.209060668945,191.525939941406,179.88459777832,233.193649291992,189.862380981445,204.436508178711,176.786666870117,230.269760131836,133.021591186523,229.228134155273,202.001342773438,182.244674682617,242.444366455078,226.036804199219,361.090393066406,229.560409545898,157.598556518555,249.852020263672,279.338684082031,148.128936767578,230.438034057617,254.201019287109
"63","15020008",319.103332519531,300.050842285156,263.001556396484,260.363677978516,259.551208496094,289.954071044922,313.822967529297,357.1845703125,284.091491699219,299.774505615234,317.558044433594,331.328308105469,250.555053710938,264.602325439453,296.487518310547,272.298095703125,259.7431640625,288.995025634766,298.196960449219,310.136657714844,296.006866455078,303.589630126953,303.10205078125,335.368377685547,361.107513427734,393.743011474609,389.715423583984,368.313293457031,360.6142578125,366.589538574219,326.240264892578,222.461044311523,340.132202148438,300.386169433594,435.749572753906,321.902557373047,305.852233886719,266.122802734375,262.305572509766,294.856658935547,339.936614990234,303.795928955078,257.753082275391,258.133148193359,193.657760620117,268.744659423828,321.467132568359,250.921722412109,268.096496582031,218.730804443359,305.016632080078,190.655319213867,319.546875,269.823638916016,254.24348449707,325.402191162109,272.042816162109,451.300659179688,304.044799804688,207.494140625,295.102416992188,354.225189208984,189.513565063477,321.102752685547,316.708984375
"64","15020011",217.676986694336,241.452880859375,193.083190917969,224.813217163086,204.411834716797,235.567733764648,263.597930908203,295.016662597656,222.10026550293,216.411193847656,275.640380859375,257.438110351562,184.824005126953,197.556289672852,240.229843139648,240.734130859375,213.695388793945,218.819519042969,209.295654296875,239.856811523438,252.852767944336,238.66389465332,248.36767578125,249.745651245117,304.044616699219,321.445465087891,303.4638671875,319.006561279297,288.029205322266,302.828643798828,285.340454101562,149.913284301758,244.405517578125,202.742370605469,348.221313476562,263.562133789062,237.487579345703,205.995651245117,194.867111206055,274.078582763672,264.362915039062,245.028274536133,219.416473388672,195.271560668945,195.791702270508,198.136306762695,252.791717529297,214.938842773438,200.76448059082,173.736694335938,240.524429321289,136.048675537109,268.691192626953,204.20654296875,188.043121337891,267.141723632812,218.670761108398,374.532409667969,233.501525878906,168.341644287109,238.889297485352,299.137145996094,124.98445892334,251.216049194336,246.767639160156
"65","15020016",279.834259033203,211.955490112305,260.89892578125,223.055709838867,210.750030517578,237.38069152832,217.782333374023,326.951263427734,249.400299072266,260.760223388672,257.333282470703,271.821136474609,233.893661499023,215.041198730469,242.466705322266,229.490844726562,202.910430908203,218.93505859375,203.095596313477,216.505477905273,241.994567871094,258.007415771484,270.597595214844,306.295166015625,313.013885498047,337.487854003906,241.318008422852,274.317291259766,281.691741943359,300.619049072266,247.942581176758,155.964431762695,283.403717041016,261.733123779297,323.088897705078,262.987365722656,241.187545776367,246.027633666992,210.685882568359,272.634765625,310.399139404297,249.256530761719,211.039031982422,205.27864074707,174.381423950195,234.059417724609,318.122131347656,232.955657958984,204.51399230957,199.336334228516,237.009185791016,158.126907348633,280.765167236328,212.452682495117,223.132904052734,265.424102783203,219.170074462891,360.801422119141,228.696197509766,165.576263427734,222.935302734375,266.815155029297,133.920425415039,233.499923706055,251.549911499023
"66","15020017",198.546752929688,180.187118530273,202.702529907227,198.100479125977,178.886184692383,213.343048095703,198.574005126953,278.800079345703,220.859649658203,209.295700073242,242.184295654297,227.719253540039,182.947021484375,172.589797973633,209.092071533203,223.702011108398,170.136505126953,181.822311401367,164.619598388672,187.266021728516,214.631988525391,227.986373901367,238.526260375977,246.328826904297,288.355438232422,297.980560302734,212.856262207031,272.34033203125,237.887878417969,268.376586914062,232.781600952148,123.712295532227,218.314163208008,200.2275390625,310.014129638672,244.060104370117,209.200408935547,201.60693359375,173.969146728516,242.844192504883,252.55793762207,215.525741577148,188.120758056641,177.016860961914,165.132797241211,186.767272949219,268.796905517578,201.724563598633,168.764755249023,161.557907104492,211.516998291016,131.307220458984,253.197631835938,183.855255126953,174.225509643555,239.695877075195,196.492568969727,324.088287353516,203.523788452148,141.990097045898,199.410446166992,221.728454589844,101.517082214355,215.735977172852,210.015350341797
"67","15020018",191.481170654297,162.887741088867,203.025268554688,191.948883056641,173.386581420898,196.374237060547,169.897598266602,273.250885009766,220.9931640625,213.772705078125,229.773773193359,229.471710205078,188.159133911133,160.607498168945,201.756088256836,218.028106689453,157.371429443359,174.064697265625,145.123764038086,161.216690063477,216.589721679688,228.675384521484,251.863815307617,248.663589477539,279.803192138672,306.834228515625,172.37629699707,263.987976074219,224.899032592773,251.91618347168,212.600357055664,113.129470825195,193.592422485352,194.251647949219,284.973907470703,235.450134277344,198.012786865234,206.450256347656,169.106872558594,245.237899780273,257.300476074219,206.154357910156,190.602935791016,176.829666137695,168.828140258789,188.780151367188,272.36767578125,210.334548950195,161.241729736328,159.719329833984,198.847351074219,133.542205810547,266.710357666016,180.384170532227,170.130187988281,236.315032958984,196.117858886719,306.604370117188,197.903137207031,143.363342285156,192.204376220703,210.462020874023,104.328536987305,201.818634033203,212.178466796875
"68","15030201",343.744659423828,312.302947998047,268.638519287109,253.22998046875,210.990447998047,294.838531494141,246.527374267578,485.612609863281,307.686584472656,308.30517578125,328.112396240234,338.437194824219,309.564270019531,291.344787597656,307.100891113281,297.999786376953,272.547424316406,211.086151123047,331.240936279297,287.023071289062,509.850921630859,384.350646972656,352.782928466797,323.402160644531,414.126190185547,454.282348632812,386.686828613281,370.347229003906,363.671264648438,346.721313476562,338.972351074219,200.278411865234,402.836822509766,380.261932373047,466.022796630859,321.686401367188,332.74951171875,287.623474121094,225.060089111328,309.68896484375,358.837158203125,256.668182373047,240.819183349609,237.567153930664,133.158248901367,269.979309082031,423.629486083984,321.832855224609,191.718826293945,267.176544189453,278.757385253906,211.557556152344,303.641387939453,237.040878295898,372.156677246094,289.512420654297,251.268630981445,383.279235839844,302.719512939453,235.119171142578,300.103332519531,383.447174072266,174.967224121094,288.034088134766,285.329895019531
"69","15060201",424.384765625,315.79345703125,352.007690429688,314.993530273438,281.313201904297,332.866333007812,333.830841064453,516.386169433594,340.838500976562,341.193542480469,415.961364746094,414.80615234375,389.487731933594,346.146179199219,365.324127197266,335.034851074219,308.272064208984,282.231018066406,354.867004394531,319.298522949219,423.683746337891,389.122283935547,382.112609863281,404.180358886719,463.505310058594,517.610473632812,366.299652099609,406.309814453125,425.471557617188,426.130157470703,349.148132324219,238.973220825195,469.694915771484,430.90283203125,462.488525390625,339.052642822266,342.482879638672,352.768310546875,289.187774658203,366.275268554688,445.821899414062,330.704162597656,303.042694091797,283.465545654297,195.461578369141,323.808410644531,465.121948242188,360.201629638672,290.207885742188,321.747375488281,365.461059570312,243.138854980469,394.748138427734,297.368591308594,395.143310546875,358.968322753906,305.952697753906,482.755920410156,351.590087890625,269.001251220703,351.809722900391,436.278594970703,200.316650390625,395.947418212891,366.934387207031
"70","15060202",535.740295410156,408.351165771484,459.559173583984,410.665435791016,385.483184814453,424.320678710938,422.931091308594,632.92236328125,439.623352050781,483.794830322266,472.066589355469,493.591552734375,475.263793945312,417.500854492188,440.416931152344,410.155395507812,388.091278076172,378.22119140625,455.148559570312,406.786407470703,469.176666259766,447.178314208984,443.028076171875,514.646545410156,535.714538574219,635.991577148438,460.962951660156,512.135375976562,547.505737304688,531.48291015625,460.483215332031,308.08740234375,576.703308105469,508.476715087891,575.621459960938,439.459289550781,434.665893554688,433.097229003906,369.079498291016,452.794281005859,548.22509765625,424.986206054688,387.067199707031,357.647491455078,250.28352355957,434.556488037109,523.09521484375,427.239074707031,386.492797851562,387.764251708984,465.099273681641,331.633880615234,504.090454101562,403.606353759766,414.406585693359,479.638427734375,392.538818359375,625.202087402344,442.788269042969,330.787261962891,412.387908935547,543.207275390625,291.688751220703,548.754638671875,447.532958984375
"71","15020006",261.610412597656,286.152313232422,226.942153930664,291.392852783203,243.269149780273,285.765716552734,316.917907714844,361.810882568359,269.490661621094,279.580749511719,313.493072509766,313.647766113281,224.827621459961,240.797271728516,273.666900634766,273.937591552734,264.567321777344,258.5322265625,250.259399414062,292.497650146484,295.987365722656,259.391143798828,285.665740966797,299.968872070312,349.860961914062,388.004425048828,368.769195556641,372.743499755859,366.756164550781,348.535125732422,360.459411621094,180.905059814453,302.421325683594,247.110778808594,381.569946289062,289.608520507812,277.287109375,247.395034790039,232.381820678711,347.501403808594,325.058502197266,323.205780029297,268.66845703125,253.276809692383,258.224761962891,244.438262939453,270.302734375,252.861343383789,256.749328613281,232.65544128418,287.707489013672,180.959884643555,318.376495361328,231.668716430664,232.61848449707,321.661712646484,256.48583984375,437.404907226562,274.209564208984,226.194244384766,273.977844238281,327.987487792969,174.409240722656,281.944549560547,315.790100097656
"72","15040004",520.620788574219,433.465789794922,355.201995849609,464.06640625,439.249481201172,382.561828613281,459.782989501953,468.445922851562,443.864562988281,419.547637939453,447.050903320312,375.387573242188,298.926574707031,374.323181152344,459.432556152344,382.001159667969,376.488952636719,420.558654785156,363.574066162109,480.996459960938,494.624328613281,453.799926757812,427.044189453125,444.061798095703,500.797302246094,674.552062988281,529.21484375,538.625915527344,542.956115722656,483.215118408203,502.152648925781,278.133758544922,476.043060302734,472.963409423828,566.538696289062,420.393432617188,468.739929199219,352.039184570312,448.892486572266,445.433197021484,458.383728027344,411.466278076172,409.039154052734,397.886840820312,371.749725341797,335.602294921875,441.152099609375,356.147888183594,459.771209716797,442.952453613281,457.249420166016,336.544219970703,450.735443115234,404.105346679688,356.581939697266,412.028472900391,426.118041992188,608.496887207031,452.021453857422,377.456970214844,455.387023925781,515.11181640625,258.878143310547,428.714660644531,418.325103759766
"73","15010005",288.6181640625,224.980758666992,219.685745239258,182.666290283203,139.009292602539,213.210342407227,138.703659057617,316.679138183594,209.491577148438,240.214950561523,220.205093383789,257.313201904297,220.910171508789,188.700912475586,235.933807373047,229.826705932617,210.331436157227,186.00373840332,249.047317504883,228.799545288086,433.453338623047,336.829193115234,299.817260742188,246.258575439453,328.040069580078,355.931488037109,333.38916015625,245.453369140625,251.738388061523,284.114959716797,239.435333251953,143.829940795898,255.620513916016,267.826141357422,352.122955322266,259.049438476562,249.217864990234,245.072402954102,183.280624389648,261.333099365234,309.191253662109,192.635330200195,189.752410888672,167.507476806641,94.4578704833984,218.259658813477,352.517486572266,247.566970825195,132.279769897461,192.274627685547,185.664825439453,151.461853027344,232.198135375977,170.636108398438,327.195953369141,192.58935546875,176.714080810547,285.278594970703,216.843612670898,175.168869018555,218.061492919922,320.040588378906,123.402351379395,213.617309570312,171.379089355469
"74","15010006",313.392364501953,215.960098266602,252.449447631836,218.334686279297,162.801208496094,239.884918212891,152.136154174805,330.575897216797,229.435470581055,294.220184326172,247.205291748047,297.045440673828,246.985458374023,202.773910522461,268.556335449219,259.526092529297,221.293243408203,221.586669921875,248.792175292969,244.88818359375,461.0849609375,332.555297851562,347.675964355469,282.938781738281,356.6005859375,386.861968994141,331.444213867188,271.341735839844,270.399383544922,328.540100097656,262.325714111328,161.419921875,241.336013793945,270.794403076172,359.534576416016,290.315521240234,272.0810546875,297.177764892578,245.330764770508,308.316345214844,373.568572998047,210.482864379883,225.186630249023,190.01318359375,115.239799499512,244.700286865234,362.473175048828,291.910247802734,169.946533203125,208.187088012695,209.208251953125,166.592697143555,284.920349121094,212.73503112793,347.900268554688,211.463363647461,200.361572265625,319.687713623047,248.526550292969,216.98127746582,242.911209106445,381.380981445312,152.525451660156,243.052688598633,211.051208496094
"75","14070006",172.11865234375,151.234024047852,186.533737182617,181.162551879883,156.168365478516,179.227081298828,146.09814453125,258.901000976562,208.818771362305,203.324127197266,218.034454345703,230.727951049805,184.871887207031,153.613555908203,196.430191040039,198.159606933594,151.562393188477,165.982940673828,125.449935913086,141.302062988281,220.197341918945,229.963241577148,253.679306030273,248.554153442383,262.452392578125,282.543151855469,158.271560668945,233.732681274414,214.815399169922,239.050994873047,181.434646606445,109.787338256836,163.169082641602,180.43147277832,252.187545776367,224.513458251953,194.10139465332,200.171081542969,172.580810546875,241.854827880859,254.709777832031,193.78596496582,190.225875854492,185.386367797852,156.515380859375,175.363403320312,270.99853515625,210.70344543457,158.977203369141,152.792190551758,174.395538330078,116.306312561035,265.002960205078,177.066253662109,168.845443725586,219.772247314453,199.311477661133,283.719482421875,192.455001831055,142.525131225586,189.313766479492,194.380722045898,97.8018798828125,188.515701293945,168.052490234375
"76","14070007",279.767059326172,195.624206542969,273.391143798828,252.515579223633,213.515914916992,253.643081665039,198.90266418457,356.483551025391,272.117950439453,326.793762207031,264.495971679688,318.137115478516,255.367431640625,209.119125366211,262.124755859375,257.267486572266,208.916412353516,249.065216064453,187.719757080078,180.481323242188,293.065826416016,237.478881835938,338.389587402344,345.970489501953,331.728332519531,379.280700683594,240.490005493164,311.288360595703,289.492279052734,334.626312255859,257.710418701172,178.775314331055,225.474746704102,255.384521484375,327.890472412109,269.417083740234,260.421539306641,327.035797119141,242.966720581055,352.289001464844,407.036041259766,269.974243164062,258.227355957031,252.884338378906,218.849044799805,244.634140014648,351.293182373047,294.0068359375,212.054931640625,205.333343505859,221.657852172852,164.911468505859,333.267761230469,262.563323974609,259.055908203125,296.147918701172,266.233734130859,366.727874755859,256.842651367188,243.597305297852,240.615798950195,272.573120117188,161.932556152344,247.491302490234,208.811538696289
"77","14080201",168.974151611328,189.5830078125,190.291519165039,250.502807617188,218.271408081055,229.776916503906,193.273071289062,360.581390380859,239.614151000977,207.120376586914,269.010101318359,306.530609130859,241.037933349609,211.248168945312,234.619583129883,276.459594726562,211.285659790039,185.986358642578,157.531616210938,193.615585327148,273.251159667969,256.672119140625,246.173553466797,247.259506225586,307.413940429688,344.251190185547,230.217788696289,308.546661376953,341.390991210938,301.949584960938,259.942596435547,137.698318481445,237.364074707031,226.003005981445,288.392395019531,263.971649169922,228.248001098633,236.233474731445,208.751281738281,329.408843994141,271.607635498047,246.933120727539,243.970428466797,224.177886962891,202.438827514648,224.513153076172,257.483367919922,263.171264648438,215.369003295898,207.664794921875,239.184844970703,176.475631713867,311.654968261719,238.628997802734,165.866958618164,303.830352783203,257.712646484375,375.323028564453,247.095642089844,215.311614990234,228.796157836914,255.541549682617,124.061347961426,200.056762695312,223.071029663086
"78","14080205",146.02587890625,151.910034179688,183.773956298828,205.632843017578,177.418472290039,202.462493896484,159.069625854492,294.713531494141,238.722564697266,196.097640991211,247.263534545898,248.806442260742,208.006256103516,168.467407226562,210.072113037109,237.253952026367,162.268051147461,171.557769775391,129.212539672852,157.03401184082,225.258010864258,226.774047851562,249.590270996094,242.727508544922,279.420684814453,310.900482177734,163.403045654297,270.626403808594,248.690994262695,265.80029296875,210.270263671875,108.036689758301,180.310791015625,184.880157470703,273.375335693359,230.473892211914,204.3486328125,196.599868774414,172.425399780273,275.879333496094,245.899826049805,209.023315429688,208.145095825195,199.281112670898,174.287094116211,190.28044128418,269.300720214844,232.441452026367,176.170989990234,172.749008178711,201.467376708984,138.42529296875,278.481781005859,203.346481323242,157.615829467773,258.664611816406,223.308303833008,316.048797607422,209.61247253418,162.476699829102,200.998718261719,193.12434387207,111.327255249023,164.329177856445,185.419815063477
"79","15010003",341.753875732422,232.385681152344,307.296752929688,283.160614013672,248.867172241211,301.166625976562,245.05793762207,399.312896728516,312.490142822266,364.267120361328,336.086486816406,379.092956542969,307.863098144531,251.915084838867,294.785003662109,313.347259521484,260.017303466797,291.132019042969,222.254089355469,234.816909790039,366.538696289062,341.021942138672,411.742034912109,384.505126953125,416.511840820312,479.789489746094,296.623962402344,350.804748535156,348.001281738281,377.869567871094,313.178802490234,208.21711730957,278.668060302734,302.792816162109,375.330169677734,347.095611572266,322.195465087891,394.159881591797,308.157623291016,411.81787109375,463.968292236328,301.825531005859,299.802886962891,296.611083984375,227.190078735352,284.332275390625,407.938049316406,359.0615234375,250.869079589844,235.604736328125,286.008422851562,191.666152954102,390.49169921875,297.631805419922,342.180572509766,306.350250244141,285.745483398438,427.36572265625,315.162933349609,285.660461425781,295.790557861328,396.981079101562,182.008407592773,345.368438720703,293.365173339844
"80","15060203",499.102813720703,439.112976074219,412.407989501953,398.464294433594,379.021911621094,442.119323730469,435.269927978516,621.947570800781,469.318878173828,468.405181884766,524.148498535156,460.615478515625,434.051696777344,384.426635742188,431.350799560547,422.764007568359,444.885864257812,373.068115234375,478.759704589844,411.960815429688,614.922668457031,468.654113769531,450.864685058594,489.456939697266,595.855834960938,718.673950195312,561.436340332031,579.377075195312,541.224609375,541.546142578125,510.172485351562,356.427154541016,579.232177734375,541.474792480469,679.089294433594,492.385406494141,469.750518798828,465.117584228516,367.691375732422,427.954742431641,567.349731445312,400.472930908203,428.155151367188,413.655090332031,228.184829711914,455.659240722656,519.549743652344,391.206115722656,382.581634521484,392.334259033203,515.864685058594,361.085388183594,514.6455078125,407.996185302734,390.944793701172,501.606689453125,409.101440429688,612.008361816406,481.916137695312,328.710021972656,429.319854736328,607.236938476562,339.971313476562,630.59521484375,449.085540771484
"81","14080106",275.194458007812,296.929321289062,290.881927490234,395.777435302734,320.500030517578,403.523803710938,319.496429443359,506.201995849609,388.649871826172,359.890869140625,395.812530517578,411.202667236328,387.881134033203,326.119018554688,300.510589599609,370.748291015625,335.098449707031,286.344207763672,269.981628417969,319.240570068359,330.7724609375,287.08740234375,312.066802978516,398.541320800781,459.923004150391,487.822448730469,387.354766845703,384.584503173828,516.194580078125,410.014221191406,412.346588134766,226.74853515625,393.384582519531,328.799896240234,423.72900390625,347.457885742188,334.663909912109,322.691223144531,300.974182128906,507.160064697266,409.428466796875,413.495849609375,336.828308105469,348.061431884766,308.223663330078,330.600769042969,352.226715087891,317.711242675781,329.427947998047,340.823547363281,355.795867919922,264.714904785156,388.5654296875,340.600830078125,299.858306884766,441.650085449219,350.156677246094,559.394226074219,374.36865234375,330.850524902344,329.997314453125,304.745574951172,228.111434936523,300.869781494141,463.626190185547
"82","14080105",188.692825317383,213.369644165039,206.300048828125,286.987762451172,236.694580078125,270.415771484375,228.198822021484,399.391296386719,274.027069091797,246.684967041016,300.356842041016,332.669158935547,266.834686279297,237.364364624023,254.464645385742,288.426696777344,238.532684326172,202.747650146484,179.761383056641,226.6806640625,284.251800537109,263.699310302734,255.331481933594,274.376831054688,343.674652099609,374.565063476562,266.855194091797,342.843292236328,380.367370605469,332.061157226562,306.157958984375,153.814971923828,272.884796142578,253.746398925781,318.955596923828,283.312774658203,247.471817016602,257.351776123047,224.045822143555,365.923522949219,302.865966796875,288.813659667969,261.66552734375,244.424819946289,231.397811889648,245.82405090332,277.940795898438,275.671813964844,233.513427734375,235.586441040039,277.644012451172,193.999572753906,328.695770263672,251.438995361328,199.441757202148,336.260986328125,270.504455566406,417.550598144531,273.377044677734,245.819473266602,249.817672729492,257.60498046875,153.27197265625,235.022705078125,291.675659179688
"83","15010010",279.471099853516,186.510848999023,237.422424316406,212.419692993164,161.388320922852,228.548309326172,149.599990844727,305.892364501953,213.337966918945,288.700744628906,237.067977905273,294.212829589844,234.910873413086,193.371810913086,246.303894042969,259.678436279297,208.285720825195,208.814697265625,215.87336730957,220.177444458008,418.120635986328,300.509155273438,345.97021484375,271.396850585938,328.717987060547,347.19384765625,282.696563720703,255.228729248047,247.514389038086,314.63818359375,243.472442626953,159.003067016602,217.683334350586,243.53303527832,321.982421875,295.229522705078,261.710479736328,288.228698730469,251.184524536133,296.728637695312,362.319580078125,191.060836791992,224.147994995117,186.693008422852,112.483924865723,214.098266601562,316.016296386719,287.632446289062,177.703598022461,191.494155883789,195.607894897461,155.071899414062,279.327178955078,213.917236328125,317.885345458984,200.116287231445,194.440643310547,304.697357177734,242.553298950195,228.912796020508,234.518814086914,371.25244140625,145.380813598633,224.910385131836,182.52522277832
"84","15010001",287.854644775391,210.161087036133,273.694030761719,244.822418212891,213.101821899414,254.434188842773,203.843963623047,331.064544677734,277.100036621094,303.497222900391,282.0087890625,308.984741210938,259.649017333984,215.513366699219,245.651382446289,252.189453125,218.408126831055,242.918106079102,197.285736083984,195.491882324219,286.010833740234,266.895385742188,332.137481689453,348.611206054688,344.461486816406,377.929107666016,251.062957763672,286.922180175781,297.677917480469,322.652191162109,257.377471923828,173.392684936523,257.418426513672,269.323822021484,327.961883544922,282.054290771484,260.264709472656,303.837249755859,244.869873046875,338.180999755859,377.760009765625,273.627532958984,249.747802734375,248.880386352539,207.496444702148,251.224411010742,361.937622070312,284.007507324219,213.971069335938,215.505462646484,237.772872924805,171.234634399414,321.682159423828,243.676620483398,266.992950439453,281.266845703125,246.556686401367,381.626953125,256.038055419922,211.551361083984,242.8564453125,285.481170654297,142.992767333984,238.179977416992,260.684814453125
